second,mean_vmaf,mean_psnr,mean_ssim,mean_strred,mean_bitrate,rebuffer_fraction,mean_cont_mos,video_name,content_name,adaptation_algorithm,throughput_trace,spatial_info,temporal_info,rebuffer_duration_sec,retrospective_mos
25,96.75336210112482,35.32022378260869,0.9898271739130436,12.214263599636872,1734.0669765017592,0.0,0.8023881686670178,ElFuenteMask_OracleVMAFViterbiQualityBasedAdaptor_Trace_3,ElFuenteMask,OracleVMAFViterbiQualityBasedAdaptor,Metro_kalbakken_jernbanetorget,72.4592681682656,30.94810643457089,0.0,0.4496272595956954
26,94.879731165153,34.48025834782609,0.9886537826086957,14.046767258143479,1719.706380575946,0.0,0.8158562431183348,ElFuenteMask_OracleVMAFViterbiQualityBasedAdaptor_Trace_3,ElFuenteMask,OracleVMAFViterbiQualityBasedAdaptor,Metro_kalbakken_jernbanetorget,72.4592681682656,30.94810643457089,0.0,0.4496272595956954
27,76.76589149227372,31.399385478260864,0.9721618695652173,36.45186615623408,917.9426248517493,0.0,0.8605856374242948,ElFuenteMask_OracleVMAFViterbiQualityBasedAdaptor_Trace_3,ElFuenteMask,OracleVMAFViterbiQualityBasedAdaptor,Metro_kalbakken_jernbanetorget,72.4592681682656,30.94810643457089,0.0,0.4496272595956954
0,80.37794966900496,43.13124036666666,0.9909435,16.367722749830765,79.34482758620692,0.0,0.24739506469122224,Chimera1102353_HuangBufferBasedAdaptor_Trace_0,Chimera1102353,HuangBufferBasedAdaptor,Car_snaroya_smestad,14.2797843224242,6.6985359883237345,0.0,0.5212425925184082
1,74.0947745557998,42.30626533333334,0.9890973666666667,23.913607294718837,85.48524137931035,0.0,0.11161414045989865,Chimera1102353_HuangBufferBasedAdaptor_Trace_0,Chimera1102353,HuangBufferBasedAdaptor,Car_snaroya_smestad,14.2797843224242,6.6985359883237345,0.0,0.5212425925184082
2,64.25614110726059,41.01450653333334,0.9854846333333334,35.505806419766664,171.45103448275862,0.0,-0.05552637599861953,Chimera1102353_HuangBufferBasedAdaptor_Trace_0,Chimera1102353,HuangBufferBasedAdaptor,Car_snaroya_smestad,14.2797843224242,6.6985359883237345,0.0,0.5212425925184082
3,62.74086683105049,40.62018536666666,0.9842832000000001,31.25158024983634,171.79255172413792,0.0,-0.14201473622546193,Chimera1102353_HuangBufferBasedAdaptor_Trace_0,Chimera1102353,HuangBufferBasedAdaptor,Car_snaroya_smestad,14.2797843224242,6.6985359883237345,0.0,0.5212425925184082
4,62.01408402375695,40.68733889999999,0.9846898000000001,39.194473272350606,174.01241379310346,0.0,-0.2452447788721959,Chimera1102353_HuangBufferBasedAdaptor_Trace_0,Chimera1102353,HuangBufferBasedAdaptor,Car_snaroya_smestad,14.2797843224242,6.6985359883237345,0.0,0.5212425925184082
5,62.834931506702446,40.78027740000001,0.9853191333333334,31.5460012748704,178.62951724137935,0.0,-0.2141740513850673,Chimera1102353_HuangBufferBasedAdaptor_Trace_0,Chimera1102353,HuangBufferBasedAdaptor,Car_snaroya_smestad,14.2797843224242,6.6985359883237345,0.0,0.5212425925184082
6,66.8855942806114,41.15723056666666,0.9855881333333333,27.470862371939567,197.09793103448277,0.0,-0.23821247450930605,Chimera1102353_HuangBufferBasedAdaptor_Trace_0,Chimera1102353,HuangBufferBasedAdaptor,Car_snaroya_smestad,14.2797843224242,6.6985359883237345,0.0,0.5212425925184082
7,72.4981220817625,41.92943156666667,0.9869517666666667,24.04128882595217,484.52413793103443,0.0,-0.21713288455179178,Chimera1102353_HuangBufferBasedAdaptor_Trace_0,Chimera1102353,HuangBufferBasedAdaptor,Car_snaroya_smestad,14.2797843224242,6.6985359883237345,0.0,0.5212425925184082
8,91.28261762118083,44.570692,0.9937245666666666,1.9559326806662003,1274.9462068965518,0.0,-0.134545855582463,Chimera1102353_HuangBufferBasedAdaptor_Trace_0,Chimera1102353,HuangBufferBasedAdaptor,Car_snaroya_smestad,14.2797843224242,6.6985359883237345,0.0,0.5212425925184082
9,91.62006075945061,44.4910216,0.9938689333333335,2.2913539637922664,1225.604137931034,0.0,0.3383105181245238,Chimera1102353_HuangBufferBasedAdaptor_Trace_0,Chimera1102353,HuangBufferBasedAdaptor,Car_snaroya_smestad,14.2797843224242,6.6985359883237345,0.0,0.5212425925184082
10,91.70166147413617,44.46529369999999,0.9938070333333333,2.2214978353373,1126.9199999999996,0.0,0.7356965444853661,Chimera1102353_HuangBufferBasedAdaptor_Trace_0,Chimera1102353,HuangBufferBasedAdaptor,Car_snaroya_smestad,14.2797843224242,6.6985359883237345,0.0,0.5212425925184082
11,91.30095025669546,44.7405658,0.9940076333333333,2.2387269730083332,958.5641379310342,0.0,0.90125946054765,Chimera1102353_HuangBufferBasedAdaptor_Trace_0,Chimera1102353,HuangBufferBasedAdaptor,Car_snaroya_smestad,14.2797843224242,6.6985359883237345,0.0,0.5212425925184082
12,92.6957203127564,45.16236260000001,0.9943907999999998,3.1843692722383663,706.0303448275858,0.0,0.992390997402741,Chimera1102353_HuangBufferBasedAdaptor_Trace_0,Chimera1102353,HuangBufferBasedAdaptor,Car_snaroya_smestad,14.2797843224242,6.6985359883237345,0.0,0.5212425925184082
13,90.5700284613068,44.71762546666667,0.9939701333333333,2.7512472002352,1074.3577931034486,0.0,1.0410558204467293,Chimera1102353_HuangBufferBasedAdaptor_Trace_0,Chimera1102353,HuangBufferBasedAdaptor,Car_snaroya_smestad,14.2797843224242,6.6985359883237345,0.0,0.5212425925184082
14,90.77718284568336,44.4866183,0.9937228333333333,3.0018557374979333,1495.3034482758617,0.0,1.0490522928218218,Chimera1102353_HuangBufferBasedAdaptor_Trace_0,Chimera1102353,HuangBufferBasedAdaptor,Car_snaroya_smestad,14.2797843224242,6.6985359883237345,0.0,0.5212425925184082
15,70.2122639004461,41.06582289999999,0.9835196333333335,49.72214441869247,808.4753103448273,0.0,1.0693533311129682,Chimera1102353_HuangBufferBasedAdaptor_Trace_0,Chimera1102353,HuangBufferBasedAdaptor,Car_snaroya_smestad,14.2797843224242,6.6985359883237345,0.0,0.5212425925184082
16,50.076838205047586,37.657306999999996,0.9702611,107.66928720263405,207.50068965517235,0.0,0.7283724217606891,Chimera1102353_HuangBufferBasedAdaptor_Trace_0,Chimera1102353,HuangBufferBasedAdaptor,Car_snaroya_smestad,14.2797843224242,6.6985359883237345,0.0,0.5212425925184082
17,65.92719053346792,40.186136833333336,0.9816950999999999,56.22693914520008,288.6074482758621,0.0,0.045907433035909447,Chimera1102353_HuangBufferBasedAdaptor_Trace_0,Chimera1102353,HuangBufferBasedAdaptor,Car_snaroya_smestad,14.2797843224242,6.6985359883237345,0.0,0.5212425925184082
18,77.07078224801981,42.08534653333333,0.9883082000000001,16.083028852023997,342.6786206896553,0.0,-0.009830320231727517,Chimera1102353_HuangBufferBasedAdaptor_Trace_0,Chimera1102353,HuangBufferBasedAdaptor,Car_snaroya_smestad,14.2797843224242,6.6985359883237345,0.0,0.5212425925184082
19,86.2795504260189,44.01032586666666,0.9920004333333332,6.196916276282033,2051.5668965517234,0.0,0.17170632855009435,Chimera1102353_HuangBufferBasedAdaptor_Trace_0,Chimera1102353,HuangBufferBasedAdaptor,Car_snaroya_smestad,14.2797843224242,6.6985359883237345,0.0,0.5212425925184082
20,92.17509900585988,45.038779366666674,0.9945488000000001,1.0584956880622334,2906.0110344827576,0.0,0.28949348488463705,Chimera1102353_HuangBufferBasedAdaptor_Trace_0,Chimera1102353,HuangBufferBasedAdaptor,Car_snaroya_smestad,14.2797843224242,6.6985359883237345,0.0,0.5212425925184082
21,71.24045142418454,42.22484353333334,0.9882393999999998,23.318095587398368,881.7925517241382,0.0,0.5084477419825969,Chimera1102353_HuangBufferBasedAdaptor_Trace_0,Chimera1102353,HuangBufferBasedAdaptor,Car_snaroya_smestad,14.2797843224242,6.6985359883237345,0.0,0.5212425925184082
22,64.85657854922889,40.90863373333333,0.9855493333333333,25.295689182492968,145.71310344827583,0.0,0.2166455369916207,Chimera1102353_HuangBufferBasedAdaptor_Trace_0,Chimera1102353,HuangBufferBasedAdaptor,Car_snaroya_smestad,14.2797843224242,6.6985359883237345,0.0,0.5212425925184082
23,83.69642095133234,43.598597500000004,0.9914084999999999,10.089303731862701,491.6342068965518,0.0,-0.16418416400838093,Chimera1102353_HuangBufferBasedAdaptor_Trace_0,Chimera1102353,HuangBufferBasedAdaptor,Car_snaroya_smestad,14.2797843224242,6.6985359883237345,0.0,0.5212425925184082
24,87.64622258582556,44.22998536666667,0.9930583333333333,4.160216696012934,578.1144827586207,0.0,0.11687715792569482,Chimera1102353_HuangBufferBasedAdaptor_Trace_0,Chimera1102353,HuangBufferBasedAdaptor,Car_snaroya_smestad,14.2797843224242,6.6985359883237345,0.0,0.5212425925184082
25,90.0943705713859,44.570939033333325,0.9936865000000003,3.325229970967167,987.2899310344832,0.0,0.4621009450232339,Chimera1102353_HuangBufferBasedAdaptor_Trace_0,Chimera1102353,HuangBufferBasedAdaptor,Car_snaroya_smestad,14.2797843224242,6.6985359883237345,0.0,0.5212425925184082
26,91.30205482259659,44.75947216666666,0.9938704333333334,2.043813086124067,1050.2400000000005,0.0,0.7087688506251505,Chimera1102353_HuangBufferBasedAdaptor_Trace_0,Chimera1102353,HuangBufferBasedAdaptor,Car_snaroya_smestad,14.2797843224242,6.6985359883237345,0.0,0.5212425925184082
0,57.340286094212075,30.98633933333333,0.9560649666666665,160.7163532678696,197.25517241379305,0.0,0.06468305023605254,Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_0,Chimera1102347,OracleVMAFViterbiQualityBasedAdaptor,Car_snaroya_smestad,46.559426250657445,6.704285474180124,0.0,0.5571994894145268
1,50.973781697829544,30.36269643333333,0.9414682666666665,203.77942767317052,224.0444137931034,0.0,-0.23621426329240577,Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_0,Chimera1102347,OracleVMAFViterbiQualityBasedAdaptor,Car_snaroya_smestad,46.559426250657445,6.704285474180124,0.0,0.5571994894145268
2,75.79619085048307,34.95836369999999,0.9785109000000002,62.139340104757395,599.0937931034482,0.0,-0.5961913241570168,Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_0,Chimera1102347,OracleVMAFViterbiQualityBasedAdaptor,Car_snaroya_smestad,46.559426250657445,6.704285474180124,0.0,0.5571994894145268
3,73.67492869410921,34.884201966666666,0.9772006999999998,68.96037525672654,615.9340689655172,0.0,-0.5784489868081455,Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_0,Chimera1102347,OracleVMAFViterbiQualityBasedAdaptor,Car_snaroya_smestad,46.559426250657445,6.704285474180124,0.0,0.5571994894145268
4,81.13581250087258,36.848066233333334,0.9853876666666668,32.142907219857136,725.3958620689658,0.0,-0.5933774261049705,Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_0,Chimera1102347,OracleVMAFViterbiQualityBasedAdaptor,Car_snaroya_smestad,46.559426250657445,6.704285474180124,0.0,0.5571994894145268
5,82.19657091392453,37.621462433333335,0.9855772333333335,32.5620280875521,766.5326896551728,0.0,-0.24240055471083197,Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_0,Chimera1102347,OracleVMAFViterbiQualityBasedAdaptor,Car_snaroya_smestad,46.559426250657445,6.704285474180124,0.0,0.5571994894145268
6,87.52325320958327,40.1707353,0.9904571666666667,17.144824463510798,931.0800000000004,0.0,-0.13671633509532555,Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_0,Chimera1102347,OracleVMAFViterbiQualityBasedAdaptor,Car_snaroya_smestad,46.559426250657445,6.704285474180124,0.0,0.5571994894145268
7,85.64474459760487,40.29709183333333,0.9902339666666664,17.58230058297833,867.1045614035089,0.0,-0.10424763906072448,Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_0,Chimera1102347,OracleVMAFViterbiQualityBasedAdaptor,Car_snaroya_smestad,46.559426250657445,6.704285474180124,0.0,0.5571994894145268
8,87.49845435344855,40.6124074,0.9913215666666667,8.710126594433934,739.1536842105265,0.0,-0.07775596324564096,Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_0,Chimera1102347,OracleVMAFViterbiQualityBasedAdaptor,Car_snaroya_smestad,46.559426250657445,6.704285474180124,0.0,0.5571994894145268
9,86.33163994211775,39.950368766666664,0.991177133333333,12.332356002721632,715.069473684211,0.0,0.0847641885356132,Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_0,Chimera1102347,OracleVMAFViterbiQualityBasedAdaptor,Car_snaroya_smestad,46.559426250657445,6.704285474180124,0.0,0.5571994894145268
10,87.56361005481057,40.94703573333334,0.9913036999999999,9.5938532761187,683.5747368421056,0.0,0.19269885823157043,Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_0,Chimera1102347,OracleVMAFViterbiQualityBasedAdaptor,Car_snaroya_smestad,46.559426250657445,6.704285474180124,0.0,0.5571994894145268
11,87.4679559009856,40.817148933333335,0.9915872999999998,9.440552584782665,667.7270711323762,0.0,0.24595758936455278,Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_0,Chimera1102347,OracleVMAFViterbiQualityBasedAdaptor,Car_snaroya_smestad,46.559426250657445,6.704285474180124,0.0,0.5571994894145268
12,87.4840533598076,40.895671333333325,0.9912842333333333,8.816001817465631,653.8603636363636,0.0,0.35408554531494146,Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_0,Chimera1102347,OracleVMAFViterbiQualityBasedAdaptor,Car_snaroya_smestad,46.559426250657445,6.704285474180124,0.0,0.5571994894145268
13,85.63597592736035,41.494239033333336,0.9912225,7.8728987938584,816.9041090909088,0.0,0.42323678127535713,Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_0,Chimera1102347,OracleVMAFViterbiQualityBasedAdaptor,Car_snaroya_smestad,46.559426250657445,6.704285474180124,0.0,0.5571994894145268
14,84.962097062585,41.945847199999996,0.9917090333333334,9.624081081417069,881.2275000000001,0.0,0.4915846258106336,Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_0,Chimera1102347,OracleVMAFViterbiQualityBasedAdaptor,Car_snaroya_smestad,46.559426250657445,6.704285474180124,0.0,0.5571994894145268
15,86.26334191430345,42.26471516666667,0.9919568999999998,8.727474836897699,831.2550000000002,0.0,0.6249581790246733,Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_0,Chimera1102347,OracleVMAFViterbiQualityBasedAdaptor,Car_snaroya_smestad,46.559426250657445,6.704285474180124,0.0,0.5571994894145268
16,82.87345053349266,40.08866906666667,0.9872786666666667,13.127385144930733,746.6411170212767,0.0,0.6147186055658999,Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_0,Chimera1102347,OracleVMAFViterbiQualityBasedAdaptor,Car_snaroya_smestad,46.559426250657445,6.704285474180124,0.0,0.5571994894145268
17,80.95327927344073,38.6855804,0.98456,23.874252495059597,662.0272340425535,0.0,0.6052208215475481,Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_0,Chimera1102347,OracleVMAFViterbiQualityBasedAdaptor,Car_snaroya_smestad,46.559426250657445,6.704285474180124,0.0,0.5571994894145268
18,87.00494623339775,40.850318433333335,0.9910592666666665,17.498203272603533,683.9268085106385,0.0,0.6062941251970256,Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_0,Chimera1102347,OracleVMAFViterbiQualityBasedAdaptor,Car_snaroya_smestad,46.559426250657445,6.704285474180124,0.0,0.5571994894145268
19,88.64694737898827,42.41448686666667,0.9929768000000002,8.244643784123001,1015.6586933667088,0.0,0.6152323598761456,Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_0,Chimera1102347,OracleVMAFViterbiQualityBasedAdaptor,Car_snaroya_smestad,46.559426250657445,6.704285474180124,0.0,0.5571994894145268
20,92.14325482363195,45.16201463333334,0.9961963000000001,3.0155785510882676,1585.9482352941181,0.0,0.6164495441679197,Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_0,Chimera1102347,OracleVMAFViterbiQualityBasedAdaptor,Car_snaroya_smestad,46.559426250657445,6.704285474180124,0.0,0.5571994894145268
21,90.1946624252477,44.25116190000001,0.9949622,4.828650158898033,1257.539011764706,0.0,0.722715038261771,Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_0,Chimera1102347,OracleVMAFViterbiQualityBasedAdaptor,Car_snaroya_smestad,46.559426250657445,6.704285474180124,0.0,0.5571994894145268
22,88.86637377286746,43.74462786666667,0.9940890666666665,7.126559822674333,1093.3344,0.0,0.7706012079571608,Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_0,Chimera1102347,OracleVMAFViterbiQualityBasedAdaptor,Car_snaroya_smestad,46.559426250657445,6.704285474180124,0.0,0.5571994894145268
23,82.8171832744556,37.887006966666654,0.9859147,20.447512208591434,698.2628571428572,0.0,0.7957530032978738,Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_0,Chimera1102347,OracleVMAFViterbiQualityBasedAdaptor,Car_snaroya_smestad,46.559426250657445,6.704285474180124,0.0,0.5571994894145268
24,81.93450735828826,38.726701033333335,0.9850673000000001,20.347563890406704,962.3379428571429,0.0,0.8074757901250215,Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_0,Chimera1102347,OracleVMAFViterbiQualityBasedAdaptor,Car_snaroya_smestad,46.559426250657445,6.704285474180124,0.0,0.5571994894145268
25,94.74083676508695,42.56810483333332,0.9948420666666669,2.6524347424802004,2678.826,0.0,0.777166996984049,Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_0,Chimera1102347,OracleVMAFViterbiQualityBasedAdaptor,Car_snaroya_smestad,46.559426250657445,6.704285474180124,0.0,0.5571994894145268
26,88.98274478996397,40.82359723333333,0.9913172333333334,7.213825305257233,1439.2068000000004,0.0,0.7729083413750195,Chimera1102347_OracleVMAFViterbiQualityBasedAdaptor_Trace_0,Chimera1102347,OracleVMAFViterbiQualityBasedAdaptor,Car_snaroya_smestad,46.559426250657445,6.704285474180124,0.0,0.5571994894145268
0,41.55751149507823,28.19662616666666,0.9168958999999999,177.69130566557655,243.9168,0.0,0.06578195970733679,Sparks_OracleVMAFViterbiQualityBasedAdaptor_Trace_5,Sparks,OracleVMAFViterbiQualityBasedAdaptor,Ferry_nesoddtangen_oslo,51.2398822772529,12.835748041155938,0.0,0.878827827171764
1,45.770286559812334,29.424163899999996,0.9321234999999999,158.50893498368683,284.16799999999995,0.0,-0.10287721627765084,Sparks_OracleVMAFViterbiQualityBasedAdaptor_Trace_5,Sparks,OracleVMAFViterbiQualityBasedAdaptor,Ferry_nesoddtangen_oslo,51.2398822772529,12.835748041155938,0.0,0.878827827171764
2,59.59103344066616,31.322573600000005,0.9577425666666665,80.01076343104731,364.6703999999998,0.0,-0.28540585971424987,Sparks_OracleVMAFViterbiQualityBasedAdaptor_Trace_5,Sparks,OracleVMAFViterbiQualityBasedAdaptor,Ferry_nesoddtangen_oslo,51.2398822772529,12.835748041155938,0.0,0.878827827171764
3,81.11272429886462,37.92685946666666,0.9823596999999998,37.858318290514426,1027.0334666666668,0.0,-0.3525866665112553,Sparks_OracleVMAFViterbiQualityBasedAdaptor_Trace_5,Sparks,OracleVMAFViterbiQualityBasedAdaptor,Ferry_nesoddtangen_oslo,51.2398822772529,12.835748041155938,0.0,0.878827827171764
4,91.78274364356824,41.08768413333334,0.9958441333333334,7.472363994450734,1357.5458418079093,0.0,-0.014981600451249221,Sparks_OracleVMAFViterbiQualityBasedAdaptor_Trace_5,Sparks,OracleVMAFViterbiQualityBasedAdaptor,Ferry_nesoddtangen_oslo,51.2398822772529,12.835748041155938,0.0,0.878827827171764
5,84.64886659323156,38.57831639999999,0.9911167666666667,5.3361646628717,1348.1776271186443,0.0,0.4200122269223026,Sparks_OracleVMAFViterbiQualityBasedAdaptor_Trace_5,Sparks,OracleVMAFViterbiQualityBasedAdaptor,Ferry_nesoddtangen_oslo,51.2398822772529,12.835748041155938,0.0,0.878827827171764
6,84.54160552756915,39.06402896666667,0.9912561000000001,6.8045159016301335,1335.4218305084748,0.0,0.8563514995397414,Sparks_OracleVMAFViterbiQualityBasedAdaptor_Trace_5,Sparks,OracleVMAFViterbiQualityBasedAdaptor,Ferry_nesoddtangen_oslo,51.2398822772529,12.835748041155938,0.0,0.878827827171764
7,85.05488014746687,38.813300433333325,0.9912089333333334,5.545452932775633,1220.6196610169495,0.0,1.1551925772624827,Sparks_OracleVMAFViterbiQualityBasedAdaptor_Trace_5,Sparks,OracleVMAFViterbiQualityBasedAdaptor,Ferry_nesoddtangen_oslo,51.2398822772529,12.835748041155938,0.0,0.878827827171764
8,84.76733677507143,38.988051266666666,0.9909954666666666,7.1286623219891,1240.4656271186443,0.0,1.3461035094303901,Sparks_OracleVMAFViterbiQualityBasedAdaptor_Trace_5,Sparks,OracleVMAFViterbiQualityBasedAdaptor,Ferry_nesoddtangen_oslo,51.2398822772529,12.835748041155938,0.0,0.878827827171764
9,85.34425315710419,39.334653933333335,0.9914825333333334,7.458686089222666,1369.4644067796612,0.0,1.407951370378168,Sparks_OracleVMAFViterbiQualityBasedAdaptor_Trace_5,Sparks,OracleVMAFViterbiQualityBasedAdaptor,Ferry_nesoddtangen_oslo,51.2398822772529,12.835748041155938,0.0,0.878827827171764
10,84.06561289396845,38.6832486,0.9912155333333335,7.7683687287364345,1295.6813559322031,0.0,1.480301014451044,Sparks_OracleVMAFViterbiQualityBasedAdaptor_Trace_5,Sparks,OracleVMAFViterbiQualityBasedAdaptor,Ferry_nesoddtangen_oslo,51.2398822772529,12.835748041155938,0.0,0.878827827171764
11,86.9407971204026,39.8902168,0.9931648666666668,12.386805173467,926.7661016949156,0.0,1.5041967921048285,Sparks_OracleVMAFViterbiQualityBasedAdaptor_Trace_5,Sparks,OracleVMAFViterbiQualityBasedAdaptor,Ferry_nesoddtangen_oslo,51.2398822772529,12.835748041155938,0.0,0.878827827171764
12,86.53928193639551,40.15774480000001,0.9934310333333334,24.22477475775463,960.6280392506693,0.0,1.5312012928720165,Sparks_OracleVMAFViterbiQualityBasedAdaptor_Trace_5,Sparks,OracleVMAFViterbiQualityBasedAdaptor,Ferry_nesoddtangen_oslo,51.2398822772529,12.835748041155938,0.0,0.878827827171764
13,86.63621411392168,39.892697500000004,0.9926847,10.678137889280299,1096.0757894736846,0.0,1.5874944685263999,Sparks_OracleVMAFViterbiQualityBasedAdaptor_Trace_5,Sparks,OracleVMAFViterbiQualityBasedAdaptor,Ferry_nesoddtangen_oslo,51.2398822772529,12.835748041155938,0.0,0.878827827171764
14,87.16741630721926,41.11500833333333,0.9909031333333334,6.9790662971529995,1142.3637623089987,0.0,1.606095660550494,Sparks_OracleVMAFViterbiQualityBasedAdaptor_Trace_5,Sparks,OracleVMAFViterbiQualityBasedAdaptor,Ferry_nesoddtangen_oslo,51.2398822772529,12.835748041155938,0.0,0.878827827171764
15,85.65126636251743,40.704562566666674,0.9862847666666668,7.431479854026067,1099.911225806452,0.0,1.5968319600401968,Sparks_OracleVMAFViterbiQualityBasedAdaptor_Trace_5,Sparks,OracleVMAFViterbiQualityBasedAdaptor,Ferry_nesoddtangen_oslo,51.2398822772529,12.835748041155938,0.0,0.878827827171764
16,75.46718689161867,38.544317066666665,0.9775077333333332,27.588740329172765,1128.1560645161287,0.0,1.553532668395482,Sparks_OracleVMAFViterbiQualityBasedAdaptor_Trace_5,Sparks,OracleVMAFViterbiQualityBasedAdaptor,Ferry_nesoddtangen_oslo,51.2398822772529,12.835748041155938,0.0,0.878827827171764
17,56.36473605731495,32.89577933333334,0.9556324,89.8629370350989,2580.454285714285,0.0,1.3862258828484442,Sparks_OracleVMAFViterbiQualityBasedAdaptor_Trace_5,Sparks,OracleVMAFViterbiQualityBasedAdaptor,Ferry_nesoddtangen_oslo,51.2398822772529,12.835748041155938,0.0,0.878827827171764
18,54.71393752315088,32.7593174,0.9566401666666667,88.40340305663001,2326.8178571428575,0.0,1.2043845071198482,Sparks_OracleVMAFViterbiQualityBasedAdaptor_Trace_5,Sparks,OracleVMAFViterbiQualityBasedAdaptor,Ferry_nesoddtangen_oslo,51.2398822772529,12.835748041155938,0.0,0.878827827171764
19,57.28800701122082,33.57379616666666,0.9606556999999999,82.06216582145757,1888.7185714285717,0.0,1.08013305363616,Sparks_OracleVMAFViterbiQualityBasedAdaptor_Trace_5,Sparks,OracleVMAFViterbiQualityBasedAdaptor,Ferry_nesoddtangen_oslo,51.2398822772529,12.835748041155938,0.0,0.878827827171764
20,56.024530003028794,33.17372316666667,0.9578058333333334,80.49449277092786,1995.1521428571423,0.0,0.9740061034629943,Sparks_OracleVMAFViterbiQualityBasedAdaptor_Trace_5,Sparks,OracleVMAFViterbiQualityBasedAdaptor,Ferry_nesoddtangen_oslo,51.2398822772529,12.835748041155938,0.0,0.878827827171764
21,56.65260330938731,32.59087223333333,0.9549481,76.62146278898203,2101.585714285714,0.0,0.9351392894238887,Sparks_OracleVMAFViterbiQualityBasedAdaptor_Trace_5,Sparks,OracleVMAFViterbiQualityBasedAdaptor,Ferry_nesoddtangen_oslo,51.2398822772529,12.835748041155938,0.0,0.878827827171764
22,46.47449938247466,31.44567906666667,0.9308277333333334,136.26837267441434,1691.454428571429,0.0,0.870196590746204,Sparks_OracleVMAFViterbiQualityBasedAdaptor_Trace_5,Sparks,OracleVMAFViterbiQualityBasedAdaptor,Ferry_nesoddtangen_oslo,51.2398822772529,12.835748041155938,0.0,0.878827827171764
23,42.04350804456876,31.70426743333333,0.9200542666666667,177.56373032004956,1454.0100000000004,0.0,0.8231190240203251,Sparks_OracleVMAFViterbiQualityBasedAdaptor_Trace_5,Sparks,OracleVMAFViterbiQualityBasedAdaptor,Ferry_nesoddtangen_oslo,51.2398822772529,12.835748041155938,0.0,0.878827827171764
24,45.201026411410425,31.739132566666665,0.9225338666666666,138.1534673595397,1112.8115714285711,0.0,0.6813674963500148,Sparks_OracleVMAFViterbiQualityBasedAdaptor_Trace_5,Sparks,OracleVMAFViterbiQualityBasedAdaptor,Ferry_nesoddtangen_oslo,51.2398822772529,12.835748041155938,0.0,0.878827827171764
25,45.28123118994834,31.845128400000004,0.9235540666666667,139.04496753727116,1008.9685714285711,0.0,0.5771995862668143,Sparks_OracleVMAFViterbiQualityBasedAdaptor_Trace_5,Sparks,OracleVMAFViterbiQualityBasedAdaptor,Ferry_nesoddtangen_oslo,51.2398822772529,12.835748041155938,0.0,0.878827827171764
26,57.11286112397251,32.97134956666667,0.9491334666666665,80.44305778531985,2262.2321298701295,0.0,0.4907075975968909,Sparks_OracleVMAFViterbiQualityBasedAdaptor_Trace_5,Sparks,OracleVMAFViterbiQualityBasedAdaptor,Ferry_nesoddtangen_oslo,51.2398822772529,12.835748041155938,0.0,0.878827827171764
0,42.38521489409906,27.035744374999997,0.8993967916666668,122.3300905191385,217.92564705882353,0.0,0.2142973319738175,TearsOfSteelRobot_SimpleThroughputBasedAdaptor_Trace_5,TearsOfSteelRobot,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,69.11774877987803,31.887388545502258,0.0,1.1274500926836966
1,60.81230876346663,29.930314999999997,0.9372290416666668,85.76324159889538,639.4310588235293,0.0,0.01583754185732579,TearsOfSteelRobot_SimpleThroughputBasedAdaptor_Trace_5,TearsOfSteelRobot,SimpleThroughputBasedAdaptor,Ferry_nesoddtangen_oslo,69.11774877987803,31.887388545502258,0.0,1.1274500926836966
